,NDVI,X,Y,date
15359,1131,41.741,10.701,20240305
15360,1347,41.791,10.701,20240305
15361,1347,41.841,10.701,20240305
15362,1398,41.891,10.701,20240305
15363,1398,41.941,10.701,20240305
15364,1251,41.991,10.701,20240305
15365,1251,42.041,10.701,20240305
15366,1212,42.091,10.701,20240305
15367,1212,42.141,10.701,20240305
15368,1248,42.191,10.701,20240305
15369,1201,42.241,10.701,20240305
15370,1201,42.291,10.701,20240305
15371,1187,42.341,10.701,20240305
15372,1187,42.391,10.701,20240305
15373,1192,42.441,10.701,20240305
15374,1192,42.491,10.701,20240305
15375,1004,42.541,10.701,20240305
15376,1004,42.591,10.701,20240305
15377,955,42.641,10.701,20240305
15378,955,42.691,10.701,20240305
15379,844,42.741,10.701,20240305
15380,1170,42.791,10.701,20240305
15381,1170,42.841,10.701,20240305
15382,1180,42.891,10.701,20240305
15383,1180,42.929,10.71,20240305
15384,4994,39.943,10.751,20240305
15385,4680,39.991,10.751,20240305
15386,4680,40.041,10.751,20240305
15387,3654,40.091,10.751,20240305
15388,2929,40.141,10.751,20240305
15389,2929,40.191,10.751,20240305
15390,2571,40.241,10.751,20240305
15391,2571,40.291,10.751,20240305
15392,1715,40.341,10.751,20240305
15393,1715,40.391,10.751,20240305
15394,2552,40.441,10.751,20240305
15395,2552,40.491,10.751,20240305
15396,1883,40.541,10.751,20240305
15397,1883,40.591,10.751,20240305
15398,1952,40.641,10.751,20240305
15399,1710,40.691,10.751,20240305
15400,1710,40.741,10.751,20240305
15401,1678,40.791,10.751,20240305
15402,1678,40.841,10.751,20240305
15403,1749,40.891,10.751,20240305
15404,1749,40.941,10.751,20240305
15405,1351,40.991,10.751,20240305
15406,1351,41.041,10.751,20240305
15407,1333,41.091,10.751,20240305
15408,1333,41.141,10.751,20240305
15409,1141,41.191,10.751,20240305
15410,998,41.241,10.751,20240305
15411,998,41.291,10.751,20240305
15412,1144,41.341,10.751,20240305
15413,1144,41.391,10.751,20240305
15414,1305,41.441,10.751,20240305
15415,1305,41.491,10.751,20240305
15416,1364,41.541,10.751,20240305
15417,1364,41.591,10.751,20240305
15418,1266,41.641,10.751,20240305
15419,1266,41.691,10.751,20240305
15420,1131,41.741,10.751,20240305
15421,1347,41.791,10.751,20240305
15422,1347,41.841,10.751,20240305
15423,1398,41.891,10.751,20240305
15424,1398,41.941,10.751,20240305
15425,1251,41.991,10.751,20240305
15426,1251,42.041,10.751,20240305
15427,1212,42.091,10.751,20240305
15428,1212,42.141,10.751,20240305
15429,1248,42.191,10.751,20240305
15430,1248,42.241,10.751,20240305
15431,1201,42.291,10.751,20240305
15432,1187,42.341,10.751,20240305
15433,1187,42.391,10.751,20240305
15434,1192,42.441,10.751,20240305
15435,1192,42.491,10.751,20240305
15436,1004,42.541,10.751,20240305
15437,1004,42.591,10.751,20240305
15438,955,42.641,10.751,20240305
15439,955,42.691,10.751,20240305
15440,844,42.741,10.751,20240305
15441,844,42.791,10.751,20240305
15442,1170,42.841,10.751,20240305
15443,1180,42.891,10.751,20240305
15444,1180,42.94,10.752,20240305
15445,1180,42.976,10.765,20240305
15446,5016,39.946,10.799,20240305
15447,3483,39.991,10.801,20240305
15448,3483,40.041,10.801,20240305
15449,4019,40.091,10.801,20240305
15450,4019,40.141,10.801,20240305
15451,3087,40.191,10.801,20240305
15452,2899,40.241,10.801,20240305
15453,2899,40.291,10.801,20240305
15454,1585,40.341,10.801,20240305
15455,1585,40.391,10.801,20240305
15456,1283,40.441,10.801,20240305
15457,1283,40.491,10.801,20240305
15458,2032,40.541,10.801,20240305
15459,2032,40.591,10.801,20240305
15460,2140,40.641,10.801,20240305
15461,2140,40.691,10.801,20240305
15462,1822,40.741,10.801,20240305
15463,1607,40.791,10.801,20240305
15464,1607,40.841,10.801,20240305
15465,1713,40.891,10.801,20240305
15466,1713,40.941,10.801,20240305
15467,1196,40.991,10.801,20240305
15468,1196,41.041,10.801,20240305
15469,1219,41.091,10.801,20240305
15470,1219,41.141,10.801,20240305
15471,1153,41.191,10.801,20240305
15472,1153,41.241,10.801,20240305
15473,1338,41.291,10.801,20240305
15474,1343,41.341,10.801,20240305
15475,1343,41.391,10.801,20240305
15476,1163,41.441,10.801,20240305
15477,1163,41.491,10.801,20240305
15478,1239,41.541,10.801,20240305
15479,1239,41.591,10.801,20240305
15480,1205,41.641,10.801,20240305
15481,1205,41.691,10.801,20240305
15482,1321,41.741,10.801,20240305
15483,1321,41.791,10.801,20240305
15484,1290,41.841,10.801,20240305
15485,1129,41.891,10.801,20240305
15486,1129,41.941,10.801,20240305
15487,1121,41.991,10.801,20240305
15488,1121,42.041,10.801,20240305
15489,1094,42.091,10.801,20240305
15490,1094,42.141,10.801,20240305
15491,1057,42.191,10.801,20240305
15492,1057,42.241,10.801,20240305
15493,1143,42.291,10.801,20240305
15494,1143,42.341,10.801,20240305
15495,949,42.391,10.801,20240305
15496,1138,42.441,10.801,20240305
15497,1138,42.491,10.801,20240305
15498,959,42.541,10.801,20240305
15499,959,42.591,10.801,20240305
15500,813,42.641,10.801,20240305
15501,813,42.691,10.801,20240305
15502,1004,42.741,10.801,20240305
15503,1004,42.791,10.801,20240305
15504,1089,42.841,10.801,20240305
15505,1089,42.891,10.801,20240305
15506,1053,42.941,10.801,20240305
15507,1173,42.989,10.802,20240305
15508,1173,43.026,10.816,20240305
15509,5016,39.955,10.846,20240305
15510,3483,39.991,10.851,20240305
15511,3483,40.041,10.851,20240305
15512,4019,40.091,10.851,20240305
15513,4019,40.141,10.851,20240305
15514,3087,40.191,10.851,20240305
15515,3087,40.241,10.851,20240305
15516,2899,40.291,10.851,20240305
15517,1585,40.341,10.851,20240305
15518,1585,40.391,10.851,20240305
15519,1283,40.441,10.851,20240305
15520,1283,40.491,10.851,20240305
15521,2032,40.541,10.851,20240305
15522,2032,40.591,10.851,20240305
15523,2140,40.641,10.851,20240305
15524,2140,40.691,10.851,20240305
15525,1822,40.741,10.851,20240305
15526,1822,40.791,10.851,20240305
15527,1607,40.841,10.851,20240305
15528,1713,40.891,10.851,20240305
15529,1713,40.941,10.851,20240305
15530,1196,40.991,10.851,20240305
15531,1196,41.041,10.851,20240305
15532,1219,41.091,10.851,20240305
15533,1219,41.141,10.851,20240305
15534,1153,41.191,10.851,20240305
15535,1153,41.241,10.851,20240305
15536,1338,41.291,10.851,20240305
15537,1338,41.341,10.851,20240305
15538,1343,41.391,10.851,20240305
15539,1163,41.441,10.851,20240305
15540,1163,41.491,10.851,20240305
15541,1239,41.541,10.851,20240305
15542,1239,41.591,10.851,20240305
15543,1205,41.641,10.851,20240305
15544,1205,41.691,10.851,20240305
15545,1321,41.741,10.851,20240305
15546,1321,41.791,10.851,20240305
15547,1290,41.841,10.851,20240305
15548,1290,41.891,10.851,20240305
15549,1129,41.941,10.851,20240305
15550,1121,41.991,10.851,20240305
15551,1121,42.041,10.851,20240305
15552,1094,42.091,10.851,20240305
15553,1094,42.141,10.851,20240305
15554,1057,42.191,10.851,20240305
15555,1057,42.241,10.851,20240305
15556,1143,42.291,10.851,20240305
15557,1143,42.341,10.851,20240305
15558,949,42.391,10.851,20240305
15559,949,42.441,10.851,20240305
15560,1138,42.491,10.851,20240305
15561,959,42.541,10.851,20240305
15562,959,42.591,10.851,20240305
15563,813,42.641,10.851,20240305
15564,813,42.691,10.851,20240305
15565,1004,42.741,10.851,20240305
15566,1004,42.791,10.851,20240305
15567,1089,42.841,10.851,20240305
15568,1089,42.891,10.851,20240305
15569,1053,42.941,10.851,20240305
15570,1173,42.991,10.851,20240305
15571,1173,43.039,10.853,20240305
15572,1064,43.071,10.867,20240305
15573,4192,39.956,10.903,20240305
15574,2696,39.991,10.901,20240305
15575,2696,40.041,10.901,20240305
15576,3919,40.091,10.901,20240305
15577,3919,40.141,10.901,20240305
15578,2457,40.191,10.901,20240305
15579,2457,40.241,10.901,20240305
15580,2393,40.291,10.901,20240305
15581,2393,40.341,10.901,20240305
15582,1485,40.391,10.901,20240305
15583,1396,40.441,10.901,20240305
15584,1396,40.491,10.901,20240305
15585,1911,40.541,10.901,20240305
15586,1911,40.591,10.901,20240305
15587,1986,40.641,10.901,20240305
15588,1986,40.691,10.901,20240305
15589,1578,40.741,10.901,20240305
15590,1578,40.791,10.901,20240305
15591,1356,40.841,10.901,20240305
15592,1356,40.891,10.901,20240305
15593,1438,40.941,10.901,20240305
15594,1373,40.991,10.901,20240305
15595,1373,41.041,10.901,20240305
15596,1310,41.091,10.901,20240305
15597,1310,41.141,10.901,20240305
15598,1083,41.191,10.901,20240305
15599,1083,41.241,10.901,20240305
15600,1385,41.291,10.901,20240305
15601,1385,41.341,10.901,20240305
15602,1251,41.391,10.901,20240305
15603,1251,41.441,10.901,20240305
15604,1233,41.491,10.901,20240305
15605,1230,41.541,10.901,20240305
15606,1230,41.591,10.901,20240305
15607,1245,41.641,10.901,20240305
15608,1245,41.691,10.901,20240305
15609,1303,41.741,10.901,20240305
15610,1303,41.791,10.901,20240305
15611,1324,41.841,10.901,20240305
15612,1324,41.891,10.901,20240305
15613,1122,41.941,10.901,20240305
15614,1091,41.991,10.901,20240305
15615,1091,42.041,10.901,20240305
15616,1189,42.091,10.901,20240305
15617,1189,42.141,10.901,20240305
15618,1182,42.191,10.901,20240305
15619,1182,42.241,10.901,20240305
15620,1168,42.291,10.901,20240305
15621,1168,42.341,10.901,20240305
15622,988,42.391,10.901,20240305
15623,988,42.441,10.901,20240305
15624,1091,42.491,10.901,20240305
15625,1073,42.541,10.901,20240305
15626,1073,42.591,10.901,20240305
15627,1034,42.641,10.901,20240305
15628,1034,42.691,10.901,20240305
15629,1066,42.741,10.901,20240305
15630,1066,42.791,10.901,20240305
15631,1150,42.841,10.901,20240305
15632,1150,42.891,10.901,20240305
15633,1159,42.941,10.901,20240305
15634,1159,42.991,10.901,20240305
15635,1064,43.041,10.901,20240305
15636,1064,43.082,10.905,20240305
15637,4617,39.954,10.95,20240305
15638,3010,39.991,10.951,20240305
15639,3010,40.041,10.951,20240305
15640,3944,40.091,10.951,20240305
15641,3944,40.141,10.951,20240305
15642,2301,40.191,10.951,20240305
15643,2301,40.241,10.951,20240305
15644,2047,40.291,10.951,20240305
15645,2047,40.341,10.951,20240305
15646,1314,40.391,10.951,20240305
15647,1317,40.441,10.951,20240305
15648,1317,40.491,10.951,20240305
15649,1465,40.541,10.951,20240305
15650,1465,40.591,10.951,20240305
15651,1392,40.641,10.951,20240305
15652,1392,40.691,10.951,20240305
15653,1229,40.741,10.951,20240305
15654,1229,40.791,10.951,20240305
15655,1331,40.841,10.951,20240305
15656,1331,40.891,10.951,20240305
15657,1391,40.941,10.951,20240305
15658,1252,40.991,10.951,20240305
15659,1252,41.041,10.951,20240305
15660,1194,41.091,10.951,20240305
15661,1194,41.141,10.951,20240305
15662,1170,41.191,10.951,20240305
15663,1170,41.241,10.951,20240305
15664,1344,41.291,10.951,20240305
15665,1344,41.341,10.951,20240305
15666,1166,41.391,10.951,20240305
15667,1166,41.441,10.951,20240305
15668,1196,41.491,10.951,20240305
15669,1170,41.541,10.951,20240305
15670,1170,41.591,10.951,20240305
15671,1193,41.641,10.951,20240305
15672,1193,41.691,10.951,20240305
15673,1064,41.741,10.951,20240305
15674,1064,41.791,10.951,20240305
15675,896,41.841,10.951,20240305
15676,896,41.891,10.951,20240305
15677,1038,41.941,10.951,20240305
15678,1038,41.991,10.951,20240305
15679,991,42.041,10.951,20240305
15680,1036,42.091,10.951,20240305
15681,1036,42.141,10.951,20240305
15682,1035,42.191,10.951,20240305
15683,1035,42.241,10.951,20240305
15684,1020,42.291,10.951,20240305
15685,1020,42.341,10.951,20240305
15686,1153,42.391,10.951,20240305
15687,1153,42.441,10.951,20240305
15688,1334,42.491,10.951,20240305
15689,1334,42.541,10.951,20240305
15690,1219,42.591,10.951,20240305
15691,1189,42.641,10.951,20240305
15692,1189,42.691,10.951,20240305
15693,1305,42.741,10.951,20240305
15694,1305,42.791,10.951,20240305
15695,1210,42.841,10.951,20240305
15696,1210,42.891,10.951,20240305
15697,1166,42.941,10.951,20240305
15698,1166,42.991,10.951,20240305
15699,1023,43.041,10.951,20240305
15700,1023,43.091,10.951,20240305
15701,1058,43.119,10.964,20240305
15702,4617,39.959,10.995,20240305
15703,3010,39.991,11.001,20240305
15704,3010,40.041,11.001,20240305
15705,3944,40.091,11.001,20240305
15706,3944,40.141,11.001,20240305
15707,2301,40.191,11.001,20240305
15708,2301,40.241,11.001,20240305
15709,2047,40.291,11.001,20240305
15710,2047,40.341,11.001,20240305
15711,1314,40.391,11.001,20240305
15712,1314,40.441,11.001,20240305
15713,1317,40.491,11.001,20240305
15714,1465,40.541,11.001,20240305
15715,1465,40.591,11.001,20240305
15716,1392,40.641,11.001,20240305
15717,1392,40.691,11.001,20240305
15718,1229,40.741,11.001,20240305
15719,1229,40.791,11.001,20240305
15720,1331,40.841,11.001,20240305
15721,1331,40.891,11.001,20240305
15722,1391,40.941,11.001,20240305
15723,1391,40.991,11.001,20240305
15724,1252,41.041,11.001,20240305
15725,1194,41.091,11.001,20240305
15726,1194,41.141,11.001,20240305
15727,1170,41.191,11.001,20240305
15728,1170,41.241,11.001,20240305
15729,1344,41.291,11.001,20240305
15730,1344,41.341,11.001,20240305
15731,1166,41.391,11.001,20240305
15732,1166,41.441,11.001,20240305
15733,1196,41.491,11.001,20240305
15734,1196,41.541,11.001,20240305
15735,1170,41.591,11.001,20240305
15736,1193,41.641,11.001,20240305
15737,1193,41.691,11.001,20240305
15738,1064,41.741,11.001,20240305
15739,1064,41.791,11.001,20240305
15740,896,41.841,11.001,20240305
15741,896,41.891,11.001,20240305
15742,1038,41.941,11.001,20240305
15743,1038,41.991,11.001,20240305
15744,991,42.041,11.001,20240305
15745,991,42.091,11.001,20240305
15746,1036,42.141,11.001,20240305
15747,1035,42.191,11.001,20240305
15748,1035,42.241,11.001,20240305
15749,1020,42.291,11.001,20240305
15750,1020,42.341,11.001,20240305
15751,1153,42.391,11.001,20240305
15752,1153,42.441,11.001,20240305
15753,1334,42.491,11.001,20240305
15754,1334,42.541,11.001,20240305
15755,1219,42.591,11.001,20240305
15756,1219,42.641,11.001,20240305
15757,1189,42.691,11.001,20240305
15758,1305,42.741,11.001,20240305
15759,1305,42.791,11.001,20240305
15760,1210,42.841,11.001,20240305
15761,1210,42.891,11.001,20240305
15762,1166,42.941,11.001,20240305
15763,1166,42.991,11.001,20240305
15764,1023,43.041,11.001,20240305
15765,1023,43.091,11.001,20240305
15766,1058,43.121,11.001,20240305
15767,4617,39.966,11.027,20240305
15768,3481,39.997,11.046,20240305
15769,3481,40.041,11.051,20240305
15770,3118,40.091,11.051,20240305
15771,3118,40.141,11.051,20240305
15772,3068,40.191,11.051,20240305
15773,3068,40.241,11.051,20240305
15774,1637,40.291,11.051,20240305
15775,1637,40.341,11.051,20240305
15776,1332,40.391,11.051,20240305
15777,1332,40.441,11.051,20240305
15778,1133,40.491,11.051,20240305
15779,1133,40.541,11.051,20240305
15780,1468,40.591,11.051,20240305
15781,1583,40.641,11.051,20240305
15782,1583,40.691,11.051,20240305
15783,1003,40.741,11.051,20240305
15784,1003,40.791,11.051,20240305
15785,1105,40.841,11.051,20240305
15786,1105,40.891,11.051,20240305
15787,1058,40.941,11.051,20240305
15788,1058,40.991,11.051,20240305
15789,1464,41.041,11.051,20240305
15790,1464,41.091,11.051,20240305
15791,1355,41.141,11.051,20240305
15792,1441,41.191,11.051,20240305
15793,1441,41.241,11.051,20240305
15794,1363,41.291,11.051,20240305
15795,1363,41.341,11.051,20240305
15796,1280,41.391,11.051,20240305
15797,1280,41.441,11.051,20240305
15798,1171,41.491,11.051,20240305
15799,1171,41.541,11.051,20240305
15800,1040,41.591,11.051,20240305
15801,1040,41.641,11.051,20240305
15802,732,41.691,11.051,20240305
15803,-450,41.741,11.051,20240305
15804,-450,41.791,11.051,20240305
15805,701,41.841,11.051,20240305
15806,701,41.891,11.051,20240305
15807,1095,41.941,11.051,20240305
15808,1095,41.991,11.051,20240305
15809,1097,42.041,11.051,20240305
15810,1097,42.091,11.051,20240305
15811,1118,42.141,11.051,20240305
15812,1118,42.191,11.051,20240305
15813,1156,42.241,11.051,20240305
15814,1047,42.291,11.051,20240305
15815,1047,42.341,11.051,20240305
15816,1069,42.391,11.051,20240305
15817,1069,42.441,11.051,20240305
15818,1137,42.491,11.051,20240305
15819,1137,42.541,11.051,20240305
15820,1144,42.591,11.051,20240305
15821,1144,42.641,11.051,20240305
15822,1205,42.691,11.051,20240305
15823,1205,42.741,11.051,20240305
15824,1243,42.791,11.051,20240305
15825,1181,42.841,11.051,20240305
15826,1181,42.891,11.051,20240305
15827,1253,42.941,11.051,20240305
15828,1253,42.991,11.051,20240305
15829,1182,43.041,11.051,20240305
15830,1182,43.091,11.051,20240305
15831,1058,43.119,11.039,20240305
15832,3481,40.012,11.095,20240305
15833,3481,40.041,11.101,20240305
15834,3481,40.091,11.101,20240305
15835,3118,40.141,11.101,20240305
15836,3068,40.191,11.101,20240305
15837,3068,40.241,11.101,20240305
15838,1637,40.291,11.101,20240305
15839,1637,40.341,11.101,20240305
15840,1332,40.391,11.101,20240305
15841,1332,40.441,11.101,20240305
15842,1133,40.491,11.101,20240305
15843,1133,40.541,11.101,20240305
15844,1468,40.591,11.101,20240305
15845,1468,40.641,11.101,20240305
15846,1583,40.691,11.101,20240305
15847,1003,40.741,11.101,20240305
15848,1003,40.791,11.101,20240305
15849,1105,40.841,11.101,20240305
15850,1105,40.891,11.101,20240305
15851,1058,40.941,11.101,20240305
15852,1058,40.991,11.101,20240305
15853,1464,41.041,11.101,20240305
15854,1464,41.091,11.101,20240305
15855,1355,41.141,11.101,20240305
15856,1355,41.191,11.101,20240305
15857,1441,41.241,11.101,20240305
15858,1363,41.291,11.101,20240305
15859,1363,41.341,11.101,20240305
15860,1280,41.391,11.101,20240305
15861,1280,41.441,11.101,20240305
15862,1171,41.491,11.101,20240305
15863,1171,41.541,11.101,20240305
15864,1040,41.591,11.101,20240305
15865,1040,41.641,11.101,20240305
15866,732,41.691,11.101,20240305
15867,732,41.741,11.101,20240305
15868,-450,41.791,11.101,20240305
15869,701,41.841,11.101,20240305
15870,701,41.891,11.101,20240305
15871,1095,41.941,11.101,20240305
15872,1095,41.991,11.101,20240305
15873,1097,42.041,11.101,20240305
15874,1097,42.091,11.101,20240305
15875,1118,42.141,11.101,20240305
15876,1118,42.191,11.101,20240305
15877,1156,42.241,11.101,20240305
15878,1156,42.291,11.101,20240305
15879,1047,42.341,11.101,20240305
15880,1069,42.391,11.101,20240305
15881,1069,42.441,11.101,20240305
15882,1137,42.491,11.101,20240305
15883,1137,42.541,11.101,20240305
15884,1144,42.591,11.101,20240305
15885,1144,42.641,11.101,20240305
15886,1205,42.691,11.101,20240305
15887,1205,42.741,11.101,20240305
15888,1243,42.791,11.101,20240305
15889,1243,42.841,11.101,20240305
15890,1181,42.891,11.101,20240305
15891,1253,42.941,11.101,20240305
15892,1253,42.991,11.101,20240305
15893,1182,43.041,11.101,20240305
15894,1182,43.083,11.096,20240305
15895,3311,40.002,11.16,20240305
15896,2865,40.041,11.151,20240305
15897,2865,40.091,11.151,20240305
15898,4133,40.141,11.151,20240305
15899,4133,40.191,11.151,20240305
15900,2796,40.241,11.151,20240305
15901,1953,40.291,11.151,20240305
15902,1953,40.341,11.151,20240305
15903,1418,40.391,11.151,20240305
15904,1418,40.441,11.151,20240305
15905,1068,40.491,11.151,20240305
15906,1068,40.541,11.151,20240305
15907,1057,40.591,11.151,20240305
15908,1057,40.641,11.151,20240305
15909,955,40.691,11.151,20240305
15910,955,40.741,11.151,20240305
15911,1343,40.791,11.151,20240305
15912,992,40.841,11.151,20240305
15913,992,40.891,11.151,20240305
15914,1029,40.941,11.151,20240305
15915,1029,40.991,11.151,20240305
15916,1451,41.041,11.151,20240305
15917,1451,41.091,11.151,20240305
15918,1835,41.141,11.151,20240305
15919,1835,41.191,11.151,20240305
15920,1199,41.241,11.151,20240305
15921,1199,41.291,11.151,20240305
15922,1078,41.341,11.151,20240305
15923,1096,41.391,11.151,20240305
15924,1096,41.441,11.151,20240305
15925,951,41.491,11.151,20240305
15926,951,41.541,11.151,20240305
15927,1020,41.591,11.151,20240305
15928,1020,41.641,11.151,20240305
15929,398,41.691,11.151,20240305
15930,398,41.741,11.151,20240305
15931,-1747,41.791,11.151,20240305
15932,-1747,41.841,11.151,20240305
15933,461,41.891,11.151,20240305
15934,1276,41.941,11.151,20240305
15935,1276,41.985,11.147,20240305
15936,1283,42.044,11.143,20240305
15937,1283,42.092,11.15,20240305
15938,1245,42.141,11.151,20240305
15939,1245,42.191,11.151,20240305
15940,1210,42.241,11.151,20240305
15941,1210,42.291,11.151,20240305
15942,1249,42.341,11.151,20240305
15943,1249,42.391,11.151,20240305
15944,1095,42.441,11.151,20240305
15945,913,42.491,11.151,20240305
15946,913,42.541,11.151,20240305
15947,1191,42.591,11.151,20240305
15948,1191,42.641,11.151,20240305
15949,1040,42.691,11.151,20240305
15950,1040,42.741,11.151,20240305
15951,1034,42.791,11.151,20240305
15952,1034,42.841,11.151,20240305
15953,1116,42.891,11.151,20240305
15954,1116,42.941,11.151,20240305
15955,1241,42.991,11.15,20240305
15956,1263,43.037,11.142,20240305
15957,1182,43.07,11.129,20240305
15958,3311,39.949,11.209,20240305
15959,3311,39.991,11.201,20240305
15960,2865,40.041,11.201,20240305
15961,2865,40.091,11.201,20240305
15962,4133,40.141,11.201,20240305
15963,4133,40.191,11.201,20240305
15964,2796,40.241,11.201,20240305
15965,2796,40.291,11.201,20240305
15966,1953,40.341,11.201,20240305
15967,1418,40.391,11.201,20240305
15968,1418,40.441,11.201,20240305
15969,1068,40.491,11.201,20240305
15970,1068,40.541,11.201,20240305
15971,1057,40.591,11.201,20240305
15972,1057,40.641,11.201,20240305
15973,955,40.691,11.201,20240305
15974,955,40.741,11.201,20240305
15975,1343,40.791,11.201,20240305
15976,1343,40.841,11.201,20240305
15977,992,40.891,11.201,20240305
15978,1029,40.941,11.201,20240305
15979,1029,40.991,11.201,20240305
15980,1451,41.041,11.201,20240305
15981,1451,41.091,11.201,20240305
15982,1835,41.141,11.201,20240305
15983,1835,41.191,11.201,20240305
15984,1199,41.241,11.201,20240305
15985,1199,41.291,11.201,20240305
15986,1078,41.341,11.201,20240305
15987,1078,41.391,11.201,20240305
15988,1096,41.441,11.201,20240305
15989,951,41.491,11.201,20240305
15990,951,41.541,11.201,20240305
15991,1020,41.591,11.201,20240305
15992,1020,41.641,11.201,20240305
15993,398,41.691,11.201,20240305
15994,398,41.741,11.201,20240305
15995,-1747,41.791,11.201,20240305
15996,-1747,41.841,11.201,20240305
15997,461,41.891,11.201,20240305
15998,461,41.941,11.201,20240305
15999,1276,41.979,11.201,20240305
16000,1283,42.105,11.177,20240305
16001,1245,42.142,11.178,20240305
16002,1245,42.194,11.18,20240305
16003,1210,42.243,11.182,20240305
16004,1210,42.293,11.184,20240305
16005,1249,42.344,11.19,20240305
16006,1249,42.393,11.198,20240305
16007,1095,42.441,11.201,20240305
16008,1095,42.491,11.201,20240305
16009,913,42.541,11.201,20240305
16010,1191,42.591,11.201,20240305
16011,1191,42.641,11.201,20240305
16012,1040,42.691,11.201,20240305
16013,1040,42.741,11.201,20240305
16014,1034,42.791,11.201,20240305
16015,1034,42.841,11.2,20240305
16016,1116,42.881,11.189,20240305
16017,1116,42.942,11.179,20240305
16018,1241,42.976,11.178,20240305
16019,5748,39.908,11.26,20240305
16020,3781,39.941,11.251,20240305
16021,3781,39.991,11.251,20240305
16022,3794,40.041,11.251,20240305
16023,3794,40.091,11.251,20240305
16024,3688,40.141,11.251,20240305
16025,3688,40.191,11.251,20240305
16026,2949,40.241,11.251,20240305
16027,2949,40.291,11.251,20240305
16028,1718,40.341,11.251,20240305
16029,1406,40.391,11.251,20240305
16030,1406,40.441,11.251,20240305
16031,1147,40.491,11.251,20240305
16032,1147,40.541,11.251,20240305
16033,1235,40.591,11.251,20240305
16034,1235,40.641,11.251,20240305
16035,1178,40.691,11.251,20240305
16036,1178,40.741,11.251,20240305
16037,1436,40.791,11.251,20240305
16038,1436,40.841,11.251,20240305
16039,2615,40.891,11.251,20240305
16040,852,40.941,11.251,20240305
16041,852,40.991,11.251,20240305
16042,1433,41.041,11.251,20240305
16043,1433,41.091,11.251,20240305
16044,1345,41.141,11.251,20240305
16045,1345,41.191,11.251,20240305
16046,841,41.241,11.251,20240305
16047,841,41.291,11.251,20240305
16048,739,41.341,11.251,20240305
16049,739,41.391,11.251,20240305
16050,1092,41.441,11.251,20240305
16051,1415,41.491,11.251,20240305
16052,1415,41.541,11.251,20240305
16053,971,41.591,11.251,20240305
16054,971,41.641,11.251,20240305
16055,451,41.691,11.251,20240305
16056,451,41.741,11.251,20240305
16057,-73,41.791,11.251,20240305
16058,-73,41.841,11.251,20240305
16059,1272,41.891,11.251,20240305
16060,1272,41.941,11.251,20240305
16061,1335,41.98,11.251,20240305
16062,1129,42.415,11.226,20240305
16063,1129,42.448,11.231,20240305
16064,1129,42.494,11.237,20240305
16065,867,42.543,11.243,20240305
16066,815,42.592,11.249,20240305
16067,815,42.641,11.251,20240305
16068,1161,42.69,11.249,20240305
16069,1161,42.74,11.244,20240305
16070,1050,42.789,11.24,20240305
16071,1050,42.829,11.233,20240305
16072,5748,39.901,11.302,20240305
16073,3781,39.941,11.301,20240305
16074,3781,39.991,11.301,20240305
16075,3794,40.041,11.301,20240305
16076,3794,40.091,11.301,20240305
16077,3688,40.141,11.301,20240305
16078,3688,40.191,11.301,20240305
16079,2949,40.241,11.301,20240305
16080,2949,40.291,11.301,20240305
16081,1718,40.341,11.301,20240305
16082,1718,40.391,11.301,20240305
16083,1406,40.441,11.301,20240305
16084,1147,40.491,11.301,20240305
16085,1147,40.541,11.301,20240305
16086,1235,40.591,11.301,20240305
16087,1235,40.641,11.301,20240305
16088,1178,40.691,11.301,20240305
16089,1178,40.741,11.301,20240305
16090,1436,40.791,11.301,20240305
16091,1436,40.841,11.301,20240305
16092,2615,40.891,11.301,20240305
16093,2615,40.941,11.301,20240305
16094,852,40.991,11.301,20240305
16095,1433,41.041,11.301,20240305
16096,1433,41.091,11.301,20240305
16097,1345,41.141,11.301,20240305
16098,1345,41.191,11.301,20240305
16099,841,41.241,11.301,20240305
16100,841,41.291,11.301,20240305
16101,739,41.341,11.301,20240305
16102,739,41.391,11.301,20240305
16103,1092,41.441,11.301,20240305
16104,1092,41.491,11.301,20240305
16105,1415,41.541,11.301,20240305
16106,971,41.591,11.301,20240305
16107,971,41.641,11.301,20240305
16108,451,41.691,11.301,20240305
16109,451,41.741,11.301,20240305
16110,-73,41.791,11.301,20240305
16111,-73,41.841,11.301,20240305
16112,1272,41.891,11.301,20240305
16113,1272,41.941,11.301,20240305
16114,1335,41.978,11.3,20240305
16115,815,42.615,11.276,20240305
16116,815,42.641,11.277,20240305
16117,815,42.666,11.276,20240305
16118,4598,39.9,11.35,20240305
16119,4598,39.941,11.351,20240305
16120,3683,39.991,11.351,20240305
16121,3286,40.041,11.351,20240305
16122,3286,40.091,11.351,20240305
16123,2799,40.141,11.351,20240305
16124,2799,40.191,11.351,20240305
16125,3784,40.241,11.351,20240305
16126,3784,40.291,11.351,20240305
16127,2321,40.341,11.351,20240305
16128,2321,40.391,11.351,20240305
16129,1259,40.441,11.351,20240305
16130,1259,40.491,11.351,20240305
16131,1026,40.541,11.351,20240305
16132,1052,40.591,11.351,20240305
16133,1052,40.641,11.351,20240305
16134,1134,40.691,11.351,20240305
16135,1134,40.741,11.351,20240305
16136,1037,40.791,11.351,20240305
16137,1037,40.841,11.351,20240305
16138,1320,40.891,11.351,20240305
16139,1320,40.941,11.351,20240305
